LAMMPS data file. CGCMM style. atom_style full generated by VMD/TopoTools v1.7 on Mon Apr 17 08:52:13 +0400 2023
 600 atoms
 400 bonds
 200 angles
 0 dihedrals
 0 impropers
 2 atom types
 1 bond types
 1 angle types
 0 dihedral types
 0 improper types
 0.023000 34.023000  xlo xhi
 0.010001 34.510001  ylo yhi
 -1.000000 19.00500  zlo zhi

# Pair Coeffs
#
# 1  H
# 2  O

# Bond Coeffs
#
# 1  H-O

# Angle Coeffs
#
# 1  H-O-H

 Masses

 1 1.008000 # H
 2 15.999000 # O

 Atoms # full

63 21 1 0.000000 15.814000 7.352000 4.747000 # H HOH
64 22 2 0.000000 20.639999 10.047000 10.953000 # O HOH
65 22 1 0.000000 19.978001 9.949000 10.210000 # H HOH
66 22 1 0.000000 20.386000 9.442000 11.708000 # H HOH
67 23 2 0.000000 21.106001 5.097000 14.735000 # O HOH
68 23 1 0.000000 21.532000 4.250000 14.417000 # H HOH
69 23 1 0.000000 20.982000 5.719000 13.961000 # H HOH
70 24 2 0.000000 23.593000 3.696000 10.366000 # O HOH
71 24 1 0.000000 24.339001 3.257000 9.867000 # H HOH
72 24 1 0.000000 22.959999 2.998000 10.702000 # H HOH
73 25 2 0.000000 21.363001 26.884001 4.520000 # O HOH
74 25 1 0.000000 21.348000 26.857000 5.519000 # H HOH
75 25 1 0.000000 20.674999 27.532000 4.193000 # H HOH
76 26 2 0.000000 26.716999 26.749001 2.820000 # O HOH
77 26 1 0.000000 26.297001 27.471001 3.369000 # H HOH
78 26 1 0.000000 26.756001 27.038000 1.863000 # H HOH
79 27 2 0.000000 22.454000 6.928000 1.781000 # O HOH
80 27 1 0.000000 23.190001 6.541000 1.227000 # H HOH
81 27 1 0.000000 21.570000 6.646000 1.405000 # H HOH
82 28 2 0.000000 23.323999 3.822000 3.688000 # O HOH
83 28 1 0.000000 23.221001 2.829000 3.656000 # H HOH
84 28 1 0.000000 24.292999 4.055000 3.765000 # H HOH
85 29 2 0.000000 27.021000 13.643000 6.010000 # O HOH
86 29 1 0.000000 27.488001 14.193000 5.318000 # H HOH
87 29 1 0.000000 27.426001 12.730000 6.040000 # H HOH
88 30 2 0.000000 26.440001 11.940000 11.717000 # O HOH
89 30 1 0.000000 26.179001 12.854000 12.027000 # H HOH
90 30 1 0.000000 25.754000 11.277000 12.018000 # H HOH
91 31 2 0.000000 19.239000 25.972000 18.858000 # O HOH
92 31 1 0.000000 19.770000 25.912001 18.014000 # H HOH
93 31 1 0.000000 19.858999 25.968000 19.643000 # H HOH
94 32 2 0.000000 23.927000 22.608999 9.011000 # O HOH
95 32 1 0.000000 24.107000 23.230000 8.249000 # H HOH
96 32 1 0.000000 24.464001 22.892000 9.806000 # H HOH
97 33 2 0.000000 1.144000 24.729000 2.028000 # O HOH
98 33 1 0.000000 0.418000 24.839001 1.351000 # H HOH
99 33 1 0.000000 1.458000 23.778999 2.030000 # H HOH
100 34 2 0.000000 3.849000 1.671000 1.334000 # O HOH
101 34 1 0.000000 4.652000 2.265000 1.313000 # H HOH
102 34 1 0.000000 4.130000 0.735000 1.548000 # H HOH
103 35 2 0.000000 29.510000 14.647000 2.993000 # O HOH
104 35 1 0.000000 29.416000 15.339000 2.279000 # H HOH
105 35 1 0.000000 29.947001 15.052000 3.796000 # H HOH
106 36 2 0.000000 8.038000 2.892000 3.976000 # O HOH
107 36 1 0.000000 8.689000 2.148000 3.829000 # H HOH
108 36 1 0.000000 8.492000 3.646000 4.450000 # H HOH
109 37 2 0.000000 1.351000 17.260000 18.406000 # O HOH
110 37 1 0.000000 0.939000 16.350000 18.402000 # H HOH
111 37 1 0.000000 2.347000 17.176001 18.414000 # H HOH
112 38 2 0.000000 13.663000 4.295000 3.811000 # O HOH
113 38 1 0.000000 12.903000 4.792000 4.226000 # H HOH
114 38 1 0.000000 14.485000 4.865000 3.828000 # H HOH
115 39 2 0.000000 28.736000 28.500999 4.346000 # O HOH
116 39 1 0.000000 28.922001 29.466000 4.524000 # H HOH
117 39 1 0.000000 29.263000 28.200001 3.550000 # H HOH
118 40 2 0.000000 21.327999 2.898000 7.446000 # O HOH
119 40 1 0.000000 22.308001 2.941000 7.255000 # H HOH
120 40 1 0.000000 20.926001 3.807000 7.334000 # H HOH
121 41 2 0.000000 6.184000 18.350000 6.423000 # O HOH
122 41 1 0.000000 5.600000 18.107000 5.650000 # H HOH
123 41 1 0.000000 6.437000 19.316000 6.359000 # H HOH
124 42 2 0.000000 18.459999 19.959000 16.672001 # O HOH
125 42 1 0.000000 17.511000 20.062000 16.379000 # H HOH
126 42 1 0.000000 18.912001 19.270000 16.106001 # H HOH
127 43 2 0.000000 12.969000 25.615999 16.402000 # O HOH
128 43 1 0.000000 12.772000 25.944000 17.325001 # H HOH
129 43 1 0.000000 12.565000 26.239000 15.733000 # H HOH
130 44 2 0.000000 14.007000 1.741000 4.759000 # O HOH
131 44 1 0.000000 13.372000 2.360000 5.219000 # H HOH
132 44 1 0.000000 14.512000 1.212000 5.443000 # H HOH
133 45 2 0.000000 12.537000 18.042000 17.534000 # O HOH
134 45 1 0.000000 12.204000 18.305000 18.438999 # H HOH
135 45 1 0.000000 13.112000 18.771999 17.165001 # H HOH
136 46 2 0.000000 4.657000 23.042000 4.464000 # O HOH
137 46 1 0.000000 4.885000 23.983999 4.220000 # H HOH
138 46 1 0.000000 3.663000 22.936001 4.495000 # H HOH
139 47 2 0.000000 1.606000 3.158000 2.542000 # O HOH
140 47 1 0.000000 2.457000 3.362000 3.026000 # H HOH
141 47 1 0.000000 1.813000 2.681000 1.688000 # H HOH
142 48 2 0.000000 9.700000 0.937000 19.429001 # O HOH
143 48 1 0.000000 9.136000 1.719000 19.166000 # H HOH
144 48 1 0.000000 10.654000 1.226000 19.510000 # H HOH
145 49 2 0.000000 7.813000 12.390000 15.327000 # O HOH
146 49 1 0.000000 7.688000 13.170000 15.939000 # H HOH
147 49 1 0.000000 7.306000 11.603000 15.681000 # H HOH
148 50 2 0.000000 28.565001 18.726000 11.384000 # O HOH
149 50 1 0.000000 28.427000 17.770000 11.641000 # H HOH
150 50 1 0.000000 29.516001 18.864000 11.108000 # H HOH
151 51 2 0.000000 0.432000 15.987000 12.088000 # O HOH
152 51 1 0.000000 0.769000 15.842000 11.159000 # H HOH
153 51 1 0.000000 1.173000 15.826000 12.741000 # H HOH
154 52 2 0.000000 15.071000 7.423000 9.313000 # O HOH
155 52 1 0.000000 14.961000 8.262000 9.846000 # H HOH
156 52 1 0.000000 15.355000 7.654000 8.382000 # H HOH
157 53 2 0.000000 28.684000 0.890000 9.951000 # O HOH
158 53 1 0.000000 29.566999 0.593000 9.589000 # H HOH
159 53 1 0.000000 28.832001 1.529000 10.707000 # H HOH
160 54 2 0.000000 5.362000 12.687000 15.426000 # O HOH
161 54 1 0.000000 5.750000 12.722000 14.506000 # H HOH
162 54 1 0.000000 5.340000 13.608000 15.815000 # H HOH
163 55 2 0.000000 18.815001 26.951000 6.181000 # O HOH
164 55 1 0.000000 18.724001 27.084999 5.195000 # H HOH
165 55 1 0.000000 17.974001 27.242001 6.638000 # H HOH
166 56 2 0.000000 19.554001 8.681000 5.166000 # O HOH
167 56 1 0.000000 20.139999 9.486000 5.257000 # H HOH
168 56 1 0.000000 20.105000 7.853000 5.278000 # H HOH
169 57 2 0.000000 12.886000 8.298000 4.755000 # O HOH
170 57 1 0.000000 12.714000 8.941000 5.500000 # H HOH
171 57 1 0.000000 13.251000 7.444000 5.127000 # H HOH
172 58 2 0.000000 3.285000 14.702000 18.329000 # O HOH
173 58 1 0.000000 2.850000 13.802000 18.355000 # H HOH
174 58 1 0.000000 3.994000 14.710000 17.624001 # H HOH
175 59 2 0.000000 6.347000 25.671000 8.333000 # O HOH
176 59 1 0.000000 6.395000 26.650999 8.142000 # H HOH
177 59 1 0.000000 5.642000 25.499001 9.021000 # H HOH
178 60 2 0.000000 5.736000 23.184999 6.705000 # O HOH
179 60 1 0.000000 6.731000 23.104000 6.755000 # H HOH
180 60 1 0.000000 5.319000 22.298000 6.907000 # H HOH
181 61 2 0.000000 26.646000 26.811001 15.920000 # O HOH
182 61 1 0.000000 27.625999 26.864000 16.112000 # H HOH
183 61 1 0.000000 26.368000 25.851999 15.866000 # H HOH
184 62 2 0.000000 29.028999 8.137000 10.869000 # O HOH
185 62 1 0.000000 28.993000 8.904000 11.509000 # H HOH
186 62 1 0.000000 28.452000 8.336000 10.076000 # H HOH
187 63 2 0.000000 13.557000 3.391000 0.000000 # O HOH
188 63 1 0.000000 14.367000 3.918000 0.256000 # H HOH
189 63 1 0.000000 13.173000 2.953000 0.813000 # H HOH
190 64 2 0.000000 28.933001 7.169000 8.096000 # O HOH
191 64 1 0.000000 29.631001 6.521000 8.397000 # H HOH
192 64 1 0.000000 28.978001 7.271000 7.102000 # H HOH
193 65 2 0.000000 28.219000 29.309999 17.570999 # O HOH
194 65 1 0.000000 27.381001 28.820999 17.809999 # H HOH
195 65 1 0.000000 28.937000 28.650999 17.344999 # H HOH
196 66 2 0.000000 25.232000 1.113000 9.733000 # O HOH
197 66 1 0.000000 26.097000 1.164000 10.230000 # H HOH
198 66 1 0.000000 24.472000 1.123000 10.383000 # H HOH
199 67 2 0.000000 9.834000 14.378000 7.379000 # O HOH
200 67 1 0.000000 9.163000 15.085000 7.600000 # H HOH
201 67 1 0.000000 10.649000 14.503000 7.945000 # H HOH
202 68 2 0.000000 26.360001 12.516000 7.952000 # O HOH
203 68 1 0.000000 25.555000 12.494000 7.361000 # H HOH
204 68 1 0.000000 26.098000 12.262000 8.884000 # H HOH
205 69 2 0.000000 14.541000 23.007000 7.357000 # O HOH
206 69 1 0.000000 14.816000 22.063000 7.181000 # H HOH
207 69 1 0.000000 15.339000 23.540001 7.638000 # H HOH
208 70 2 0.000000 6.359000 14.811000 7.324000 # O HOH
209 70 1 0.000000 6.180000 13.954000 7.805000 # H HOH
210 70 1 0.000000 7.167000 14.705000 6.743000 # H HOH
211 71 2 0.000000 10.413000 15.921000 17.739000 # O HOH
212 71 1 0.000000 9.810000 15.150000 17.535999 # H HOH
213 71 1 0.000000 10.174000 16.695000 17.153000 # H HOH
214 72 2 0.000000 24.305000 5.675000 13.794000 # O HOH
215 72 1 0.000000 25.073999 5.219000 14.241000 # H HOH
216 72 1 0.000000 24.268000 6.631000 14.088000 # H HOH
217 73 2 0.000000 20.820999 17.368999 5.325000 # O HOH
218 73 1 0.000000 20.987000 17.464001 4.344000 # H HOH
219 73 1 0.000000 20.792000 16.399000 5.566000 # H HOH
220 74 2 0.000000 24.086000 27.945999 3.857000 # O HOH
221 74 1 0.000000 23.125000 28.146000 4.041000 # H HOH
222 74 1 0.000000 24.618999 28.791000 3.909000 # H HOH
223 75 2 0.000000 16.323000 15.308000 18.209999 # O HOH
224 75 1 0.000000 17.180000 15.590000 18.639999 # H HOH
225 75 1 0.000000 15.838000 16.114000 17.871000 # H HOH
226 76 2 0.000000 1.695000 13.401000 5.921000 # O HOH
227 76 1 0.000000 1.099000 14.203000 5.926000 # H HOH
228 76 1 0.000000 2.650000 13.694000 5.963000 # H HOH
229 77 2 0.000000 15.146000 2.588000 10.157000 # O HOH
230 77 1 0.000000 14.329000 3.098000 9.888000 # H HOH
231 77 1 0.000000 15.879000 3.230000 10.387000 # H HOH
232 78 2 0.000000 21.381001 20.520000 12.886000 # O HOH
233 78 1 0.000000 21.500000 19.538000 13.030000 # H HOH
234 78 1 0.000000 22.256001 20.986000 13.017000 # H HOH
235 79 2 0.000000 23.205000 29.108000 16.101999 # O HOH
236 79 1 0.000000 23.059999 28.278999 16.639999 # H HOH
237 79 1 0.000000 22.350000 29.367001 15.651000 # H HOH
238 80 2 0.000000 21.155001 22.854000 10.757000 # O HOH
239 80 1 0.000000 22.065001 22.809000 10.347000 # H HOH
240 80 1 0.000000 20.881001 21.941000 11.062000 # H HOH
241 81 2 0.000000 4.097000 4.147000 10.368000 # O HOH
242 81 1 0.000000 4.199000 3.264000 9.912000 # H HOH
243 81 1 0.000000 3.798000 4.004000 11.311000 # H HOH
244 82 2 0.000000 14.812000 23.089001 17.483000 # O HOH
245 82 1 0.000000 14.459000 23.360001 16.587999 # H HOH
246 82 1 0.000000 15.623000 23.632999 17.701000 # H HOH
247 83 2 0.000000 17.952999 6.865000 17.555000 # O HOH
248 83 1 0.000000 17.965000 7.547000 16.823000 # H HOH
249 83 1 0.000000 18.406000 7.238000 18.365000 # H HOH
250 84 2 0.000000 9.955000 16.653000 10.694000 # O HOH
251 84 1 0.000000 10.522000 16.211000 10.000000 # H HOH
252 84 1 0.000000 10.040000 16.158001 11.559000 # H HOH
253 85 2 0.000000 11.029000 3.275000 8.704000 # O HOH
254 85 1 0.000000 11.011000 3.326000 7.706000 # H HOH
255 85 1 0.000000 11.214000 4.183000 9.081000 # H HOH
256 86 2 0.000000 27.697001 15.984000 12.767000 # O HOH
257 86 1 0.000000 27.761000 14.992000 12.873000 # H HOH
258 86 1 0.000000 26.806999 16.298000 13.097000 # H HOH
259 87 2 0.000000 25.966999 11.987000 3.749000 # O HOH
260 87 1 0.000000 26.552000 12.796000 3.771000 # H HOH
261 87 1 0.000000 25.014999 12.258000 3.896000 # H HOH
262 88 2 0.000000 27.079000 11.623000 18.743000 # O HOH
263 88 1 0.000000 27.719000 11.120000 18.163000 # H HOH
264 88 1 0.000000 26.698999 12.394000 18.231001 # H HOH
265 89 2 0.000000 17.705999 0.490000 19.291000 # O HOH
266 89 1 0.000000 17.408001 0.704000 18.362000 # H HOH
267 89 1 0.000000 18.488001 1.065000 19.532000 # H HOH
268 90 2 0.000000 14.240000 14.244000 18.891001 # O HOH
269 90 1 0.000000 13.782000 15.015000 18.450001 # H HOH
270 90 1 0.000000 13.555000 13.606000 19.242001 # H HOH
271 91 2 0.000000 2.983000 22.933001 19.117001 # O HOH
272 91 1 0.000000 3.955000 22.829000 19.325001 # H HOH
273 91 1 0.000000 2.749000 23.905001 19.091000 # H HOH
274 92 2 0.000000 2.256000 2.034000 11.900000 # O HOH
275 92 1 0.000000 3.252000 1.967000 11.958000 # H HOH
276 92 1 0.000000 1.944000 1.625000 11.042000 # H HOH
277 93 2 0.000000 22.180000 23.487000 4.273000 # O HOH
278 93 1 0.000000 21.533001 22.844000 3.865000 # H HOH
279 93 1 0.000000 21.847000 24.422001 4.147000 # H HOH
280 94 2 0.000000 22.830999 11.635000 4.321000 # O HOH
281 94 1 0.000000 21.860001 11.861000 4.258000 # H HOH
282 94 1 0.000000 23.009001 10.783000 3.828000 # H HOH
283 95 2 0.000000 28.687000 16.343000 17.510000 # O HOH
284 95 1 0.000000 27.884001 15.828000 17.808001 # H HOH
285 95 1 0.000000 29.462000 15.719000 17.400000 # H HOH
286 96 2 0.000000 5.384000 4.831000 17.414000 # O HOH
287 96 1 0.000000 4.410000 4.858000 17.188999 # H HOH
288 96 1 0.000000 5.684000 5.738000 17.709999 # H HOH
289 97 2 0.000000 11.031000 0.652000 13.647000 # O HOH
290 97 1 0.000000 10.159000 0.233000 13.394000 # H HOH
291 97 1 0.000000 11.775000 0.008000 13.470000 # H HOH
292 98 2 0.000000 27.815001 10.049000 15.871000 # O HOH
293 98 1 0.000000 28.695000 10.508000 15.754000 # H HOH
294 98 1 0.000000 27.087000 10.732000 15.931000 # H HOH
295 99 2 0.000000 13.094000 21.389999 1.291000 # O HOH
296 99 1 0.000000 12.450000 22.153999 1.313000 # H HOH
297 99 1 0.000000 13.061000 20.900000 2.163000 # H HOH
298 100 2 0.000000 8.798000 23.375999 7.545000 # O HOH
299 100 1 0.000000 8.528000 22.974001 8.419000 # H HOH
300 100 1 0.000000 9.791000 23.322001 7.445000 # H HOH
301 101 2 0.000000 7.386000 21.219999 14.764000 # O HOH
302 101 1 0.000000 6.795000 21.406000 15.548000 # H HOH
303 101 1 0.000000 6.862000 20.747000 14.055000 # H HOH
304 102 2 0.000000 15.049000 9.643000 1.141000 # O HOH
305 102 1 0.000000 16.032000 9.531000 1.000000 # H HOH
306 102 1 0.000000 14.884000 10.432000 1.734000 # H HOH
307 103 2 0.000000 29.104000 14.022000 19.256001 # O HOH
308 103 1 0.000000 28.403999 13.310000 19.278999 # H HOH
309 103 1 0.000000 30.000000 13.616000 19.434000 # H HOH
310 104 2 0.000000 13.341000 20.288000 14.655000 # O HOH
311 104 1 0.000000 13.666000 19.604000 14.002000 # H HOH
312 104 1 0.000000 14.121000 20.687000 15.137000 # H HOH
313 105 2 0.000000 20.266001 17.462000 18.041000 # O HOH
314 105 1 0.000000 20.976999 18.115999 17.785000 # H HOH
315 105 1 0.000000 20.572001 16.535000 17.823000 # H HOH
316 106 2 0.000000 21.584999 26.736000 12.980000 # O HOH
317 106 1 0.000000 22.422001 26.193001 12.939000 # H HOH
318 106 1 0.000000 20.792000 26.125999 12.991000 # H HOH
319 107 2 0.000000 23.212000 10.751000 7.337000 # O HOH
320 107 1 0.000000 23.382000 11.560000 6.775000 # H HOH
321 107 1 0.000000 22.757999 11.023000 8.185000 # H HOH
322 108 2 0.000000 18.913000 29.181999 3.359000 # O HOH
323 108 1 0.000000 19.325001 29.333000 4.257000 # H HOH
324 108 1 0.000000 18.656000 28.219999 3.267000 # H HOH
325 109 2 0.000000 23.546000 11.878000 18.344000 # O HOH
326 109 1 0.000000 23.209999 12.601000 17.740999 # H HOH
327 109 1 0.000000 22.827000 11.623000 18.990999 # H HOH
328 110 2 0.000000 24.927999 15.005000 12.345000 # O HOH
329 110 1 0.000000 24.450001 15.641000 12.950000 # H HOH
330 110 1 0.000000 25.058001 15.431000 11.449000 # H HOH
331 111 2 0.000000 26.379000 5.707000 2.721000 # O HOH
332 111 1 0.000000 25.959999 6.521000 2.321000 # H HOH
333 111 1 0.000000 26.228001 5.705000 3.710000 # H HOH
334 112 2 0.000000 29.535999 27.362000 7.278000 # O HOH
335 112 1 0.000000 29.809999 27.983000 8.011000 # H HOH
336 112 1 0.000000 28.542999 27.240000 7.297000 # H HOH
337 113 2 0.000000 3.212000 17.832001 3.580000 # O HOH
338 113 1 0.000000 3.453000 16.865000 3.513000 # H HOH
339 113 1 0.000000 2.252000 17.955999 3.328000 # H HOH
340 114 2 0.000000 2.024000 18.004000 6.413000 # O HOH
341 114 1 0.000000 2.927000 18.059000 5.990000 # H HOH
342 114 1 0.000000 1.404000 17.497999 5.813000 # H HOH
343 115 2 0.000000 6.128000 15.518000 2.449000 # O HOH
344 115 1 0.000000 5.315000 15.157000 2.904000 # H HOH
345 115 1 0.000000 6.085000 16.517000 2.431000 # H HOH
346 116 2 0.000000 19.771000 23.105000 18.218000 # O HOH
347 116 1 0.000000 18.921000 23.589001 18.421000 # H HOH
348 116 1 0.000000 20.483999 23.398001 18.856001 # H HOH
349 117 2 0.000000 21.422001 6.100000 11.667000 # O HOH
350 117 1 0.000000 21.952000 5.267000 11.514000 # H HOH
351 117 1 0.000000 21.601999 6.751000 10.928000 # H HOH
352 118 2 0.000000 4.387000 24.540001 16.229000 # O HOH
353 118 1 0.000000 4.754000 23.614000 16.153000 # H HOH
354 118 1 0.000000 3.437000 24.499001 16.535999 # H HOH
355 119 2 0.000000 21.158001 9.994000 16.868000 # O HOH
356 119 1 0.000000 21.837999 9.263000 16.836000 # H HOH
357 119 1 0.000000 21.273001 10.522000 17.709999 # H HOH
358 120 2 0.000000 3.062000 14.063000 3.369000 # O HOH
359 120 1 0.000000 2.360000 14.626000 3.805000 # H HOH
360 120 1 0.000000 2.630000 13.285000 2.913000 # H HOH
361 121 2 0.000000 6.196000 2.524000 12.123000 # O HOH
362 121 1 0.000000 6.232000 2.969000 11.229000 # H HOH
363 121 1 0.000000 7.000000 1.940000 12.237000 # H HOH
364 122 2 0.000000 15.296000 10.313000 7.886000 # O HOH
365 122 1 0.000000 16.059000 10.421000 8.523000 # H HOH
366 122 1 0.000000 14.451000 10.627000 8.321000 # H HOH
367 123 2 0.000000 11.457000 22.025000 15.168000 # O HOH
368 123 1 0.000000 10.593000 22.124001 15.662000 # H HOH
369 123 1 0.000000 11.350000 22.372999 14.236000 # H HOH
370 124 2 0.000000 13.798000 29.045000 9.523000 # O HOH
371 124 1 0.000000 13.893000 28.056999 9.401000 # H HOH
372 124 1 0.000000 13.587000 29.469999 8.643000 # H HOH
373 125 2 0.000000 6.646000 16.209999 14.563000 # O HOH
374 125 1 0.000000 5.680000 15.969000 14.470000 # H HOH
375 125 1 0.000000 6.725000 17.166000 14.848000 # H HOH
376 126 2 0.000000 23.903000 20.757999 0.844000 # O HOH
377 126 1 0.000000 24.875999 20.531000 0.870000 # H HOH
378 126 1 0.000000 23.774000 21.617001 0.347000 # H HOH
379 127 2 0.000000 2.968000 20.861000 4.039000 # O HOH
380 127 1 0.000000 2.472000 20.808001 4.905000 # H HOH
381 127 1 0.000000 3.460000 20.004000 3.884000 # H HOH
382 128 2 0.000000 1.980000 7.534000 16.402000 # O HOH
383 128 1 0.000000 2.165000 8.512000 16.497000 # H HOH
384 128 1 0.000000 2.846000 7.035000 16.347000 # H HOH
385 129 2 0.000000 0.339000 19.073999 12.660000 # O HOH
386 129 1 0.000000 1.336000 19.090000 12.594000 # H HOH
387 129 1 0.000000 0.004000 18.158001 12.439000 # H HOH
388 130 2 0.000000 26.625000 29.016001 6.655000 # O HOH
389 130 1 0.000000 26.098000 28.826000 7.483000 # H HOH
390 130 1 0.000000 26.621000 30.000000 6.474000 # H HOH
391 131 2 0.000000 28.516001 0.936000 5.336000 # O HOH
392 131 1 0.000000 28.591000 0.308000 4.562000 # H HOH
393 131 1 0.000000 28.184999 1.824000 5.015000 # H HOH
394 132 2 0.000000 0.477000 22.385000 16.422001 # O HOH
395 132 1 0.000000 0.249000 22.429001 15.449000 # H HOH
396 132 1 0.000000 0.013000 23.125999 16.907000 # H HOH
397 133 2 0.000000 19.993000 20.914000 7.632000 # O HOH
398 133 1 0.000000 20.743999 20.656000 8.240000 # H HOH
399 133 1 0.000000 20.344999 21.483999 6.890000 # H HOH
400 134 2 0.000000 8.002000 6.669000 6.173000 # O HOH
401 134 1 0.000000 7.572000 5.767000 6.154000 # H HOH
402 134 1 0.000000 7.836000 7.136000 5.304000 # H HOH
403 135 2 0.000000 22.933001 22.655001 15.043000 # O HOH
404 135 1 0.000000 23.211000 23.615000 15.057000 # H HOH
405 135 1 0.000000 21.934999 22.596001 15.012000 # H HOH
406 136 2 0.000000 22.851999 9.211000 14.864000 # O HOH
407 136 1 0.000000 23.816000 8.953000 14.820000 # H HOH
408 136 1 0.000000 22.306999 8.558000 14.339000 # H HOH
409 137 2 0.000000 15.658000 27.677999 6.076000 # O HOH
410 137 1 0.000000 15.227000 28.415001 5.558000 # H HOH
411 137 1 0.000000 15.071000 27.421000 6.844000 # H HOH
412 138 2 0.000000 8.276000 19.000999 4.161000 # O HOH
413 138 1 0.000000 8.912000 18.549000 4.785000 # H HOH
414 138 1 0.000000 7.776000 19.714001 4.652000 # H HOH
415 139 2 0.000000 1.793000 19.853001 15.448000 # O HOH
416 139 1 0.000000 1.801000 20.843000 15.579000 # H HOH
417 139 1 0.000000 2.293000 19.622000 14.613000 # H HOH
418 140 2 0.000000 12.134000 21.283001 17.980000 # O HOH
419 140 1 0.000000 12.953000 21.837999 17.841000 # H HOH
